HomeTeam,AwayTeam,B365H,B365D,B365A,form_dif,st_dif,FTH,poisson_df,ht_poisson_df,FTRT,y_pred,Profit,Bankroll,Proba
Everton,Aston Villa,2.1,3.2,3.5,0.7000000000000001,0.4347826086956522,0.44321329639889195,0.35294117647058826,0.4166666666666667,0,0,0.5880597014925373,62.876032474742225,0.47845018985288174
Nott'm Forest,Chelsea,5.0,3.8,1.7,0.5333333333333333,0.391304347826087,0.19022379269729095,0.4117647058823529,0.5,0,0,0.11581818181818182,62.99185065656041,0.21690510962426685
Arsenal,West Ham,1.57,4.4,5.5,0.8333333333333334,0.5,0.6089122612787158,0.5294117647058824,0.5833333333333334,1,1,0.5700000000000001,63.56185065656041,0.6597452088324082
Norwich,West Ham,2.63,3.3,2.9,0.4666666666666666,0.4239130434782609,0.3698407791003246,0.35294117647058826,0.5,1,0,-1.0,62.56185065656041,0.41031196048629526
Everton,Brighton,1.61,4.0,6.5,0.7000000000000001,0.5217391304347827,0.6059899778580585,0.4117647058823529,0.5833333333333334,1,1,0.6100000000000001,63.17185065656041,0.6751440446519341
Stoke,West Ham,3.5,3.6,2.15,0.3666666666666667,0.2608695652173913,0.2777678090794904,0.17647058823529413,0.5,1,0,-1.0,62.17185065656041,0.30672354990323714
Everton,Stoke,1.95,3.6,4.2,0.4666666666666666,0.5434782608695653,0.49851632047477745,0.35294117647058826,0.5,0,1,-1.0,61.17185065656041,0.5790336827616654
Chelsea,Arsenal,2.55,3.4,2.7,0.5333333333333333,0.32608695652173914,0.3711340206185567,0.35294117647058826,0.5,0,0,0.4296721311475411,61.60152278770795,0.3944071772130324
West Brom,Liverpool,5.75,4.33,1.62,0.4666666666666666,0.31521739130434784,0.17014536554838933,0.29411764705882354,0.3333333333333333,0,0,0.11997815126050426,61.721500938968454,0.20265634454205775
Liverpool,Man United,1.36,5.25,8.0,0.7666666666666666,0.3695652173913044,0.6997667444185273,0.47058823529411764,0.5833333333333334,1,1,0.3600000000000001,62.08150093896845,0.7452170910122858
Bournemouth,Norwich,1.91,3.6,4.5,0.5666666666666667,0.5543478260869565,0.5115089514066496,0.4117647058823529,0.5,1,1,0.9099999999999999,62.99150093896845,0.5838701632524187
Crystal Palace,Bournemouth,2.2,3.4,3.25,0.5,0.36956521739130443,0.43029595015576316,0.29411764705882354,0.5,1,0,-1.0,61.99150093896845,0.4758229175420951
Wolves,Brighton,1.61,3.9,5.75,0.7000000000000001,0.391304347826087,0.5907300817933958,0.4117647058823529,0.5833333333333334,0,1,-1.0,60.99150093896845,0.6440828066190712
Man United,Stoke,1.25,5.75,12.0,0.7666666666666666,0.6739130434782609,0.7566826593557231,0.4117647058823529,0.5833333333333334,1,1,0.25,61.24150093896845,0.8193156073150093
West Ham,Liverpool,8.0,5.25,1.4,0.43333333333333335,0.41304347826086957,0.12138728323699423,0.23529411764705882,0.5,0,0,0.04999999999999982,61.29150093896845,0.17760096749380508
Crystal Palace,Stoke,2.05,3.5,3.9,0.4000000000000001,0.4347826086956522,0.4736294240111034,0.29411764705882354,0.5,1,1,1.0499999999999998,62.341500938968444,0.5451224528716443
Portsmouth,Tottenham,4.5,3.5,1.83,0.3666666666666667,0.3586956521739131,0.21076011846001974,0.23529411764705882,0.4166666666666667,0,0,0.14160412757973728,62.483105066548184,0.24908688973480506
Liverpool,West Ham,1.36,5.5,9.0,0.6666666666666666,0.47826086956521746,0.7151112395261485,0.35294117647058826,0.5,0,1,-1.0,61.483105066548184,0.7793867372368146
Middlesbrough,Blackburn,1.909,3.25,4.0,0.4333333333333333,0.4239130434782609,0.48434720242918744,0.29411764705882354,0.5,0,1,-1.0,60.483105066548184,0.5536570897251568
Bournemouth,Swansea,2.1,3.6,3.7,0.6,0.5434782608695653,0.4649214659685864,0.47058823529411764,0.5,1,1,1.1,61.583105066548185,0.5208887769477382
Bolton,Newcastle,2.3,3.25,3.0,0.7000000000000001,0.6956521739130436,0.40414507772020725,0.4117647058823529,0.5,1,0,-1.0,60.583105066548185,0.46048935544741615
Norwich,Portsmouth,2.37,3.25,2.87,0.41111111111111115,0.44565217391304346,0.3913871743335613,0.23529411764705882,0.5,0,0,0.44789624183006516,61.03100130837825,0.449450628110939
Huddersfield,Southampton,3.1,3.1,2.6,0.6,0.30434782608695654,0.31325301204819284,0.35294117647058826,0.5833333333333334,0,0,0.3433333333333335,61.374334641711584,0.3222544696741654
Burnley,West Ham,3.6,3.6,2.0,0.39999999999999997,0.3695652173913044,0.2631578947368421,0.29411764705882354,0.5,0,0,0.2214285714285713,61.59576321314015,0.29543663748380683
Tottenham,Newcastle,1.2,6.5,14.0,0.6,0.4673913043478261,0.7871972318339101,0.4117647058823529,0.5,0,1,-1.0,60.59576321314015,0.8343536255474586
Man City,Aston Villa,2.3,3.25,3.0,0.3333333333333333,0.2173913043478261,0.40414507772020725,0.35294117647058826,0.5,0,0,0.482,61.07776321314015,0.4375200351871387
Arsenal,Newcastle,1.8,3.8,4.33,0.5666666666666667,0.532608695652174,0.5292717447246527,0.35294117647058826,0.4166666666666667,0,1,-1.0,60.07776321314015,0.6049767719240186
Crystal Palace,Man City,11.0,6.0,1.3,0.3333333333333333,0.32608695652173914,0.08853575482406358,0.29411764705882354,0.4166666666666667,0,0,0.015068493150685036,60.09283170629084,0.15301282533154753
Chelsea,QPR,1.17,8.5,21.0,0.9333333333333332,0.6304347826086957,0.8379691571016125,0.5294117647058824,0.5833333333333334,1,1,0.16999999999999993,60.26283170629084,0.857971940095747
Reading,Man City,6.0,4.33,1.6,0.3333333333333333,0.13043478260869568,0.16298108591323987,0.35294117647058826,0.5,0,0,0.1098819561551434,60.37271366244598,0.188386043991409
West Ham,West Brom,2.38,3.4,3.25,0.6,0.5,0.4111321948134093,0.4117647058823529,0.5,0,0,0.5785714285714283,60.95128509101741,0.45372956917482127
Brentford,Aston Villa,3.0,3.3,2.4,0.5,0.45652173913043476,0.31654676258992803,0.35294117647058826,0.5,1,0,-1.0,59.95128509101741,0.3506446019713491
Sunderland,Everton,2.6,3.25,2.6,0.3,0.32608695652173914,0.35714285714285715,0.29411764705882354,0.5,0,0,0.37222222222222223,60.32350731323963,0.4012476501454925
Arsenal,Birmingham,1.33,4.5,9.5,0.7999999999999999,0.7717391304347826,0.6965944272445821,0.5294117647058824,0.5,1,1,0.33000000000000007,60.65350731323963,0.7743025144732294
Aston Villa,West Ham,1.8,3.25,4.0,0.5333333333333333,0.5760869565217391,0.4990403071017275,0.35294117647058826,0.5,1,1,0.8,61.453507313239626,0.5777542572085587
Arsenal,Norwich,1.22,6.5,12.0,0.7333333333333334,0.5869565217391305,0.7755791985681615,0.4117647058823529,0.5,0,1,-1.0,60.453507313239626,0.8280662875942784
Man United,Leeds,1.36,4.0,7.5,0.7333333333333334,0.7391304347826089,0.6573181419807186,0.47058823529411764,0.5,1,1,0.3600000000000001,60.813507313239626,0.7432735979689763
Newcastle,Everton,2.25,3.25,3.3,0.6666666666666666,0.44565217391304346,0.4212076583210604,0.4117647058823529,0.5,1,0,-1.0,59.813507313239626,0.4531995226274235
Aston Villa,Wigan,1.53,3.8,7.0,0.7666666666666666,0.2934782608695652,0.6168258974121139,0.47058823529411764,0.5,0,1,-1.0,58.813507313239626,0.6535054277286387
Fulham,Newcastle,2.3,3.25,3.0,0.6,0.4130434782608696,0.40414507772020725,0.4117647058823529,0.5,1,0,-1.0,57.813507313239626,0.4347536931203532
Bournemouth,Tottenham,3.8,3.75,1.91,0.5,0.3804347826086957,0.24982124483353968,0.29411764705882354,0.5,0,0,0.2021863957597172,58.01569370899934,0.2760508971541306
Tottenham,Burnley,1.5,4.5,7.5,0.6,0.4239130434782609,0.6521739130434783,0.4117647058823529,0.5833333333333334,1,1,0.5,58.51569370899934,0.7195675793269447
Chelsea,Arsenal,1.72,3.4,5.0,0.7333333333333334,0.5217391304347826,0.5405749173238362,0.4117647058823529,0.5833333333333334,0,1,-1.0,57.51569370899934,0.599466569222932
Burnley,Brentford,3.25,3.6,2.15,0.4666666666666666,0.29347826086956524,0.29287673824614513,0.29411764705882354,0.4166666666666667,1,0,-1.0,56.51569370899934,0.31280424107145005
Sunderland,Arsenal,10.0,5.0,1.28,0.39999999999999997,0.5,0.09248554913294797,0.23529411764705882,0.4166666666666667,0,0,-0.03184713375796189,56.48384657524138,0.1655637317537133
Everton,Middlesbrough,1.67,3.8,6.0,0.7333333333333334,0.48913043478260876,0.5821375682990348,0.4117647058823529,0.5,1,1,0.6699999999999999,57.15384657524138,0.6429235067636261
West Brom,Fulham,2.37,3.2,2.9,0.6333333333333333,0.48913043478260876,0.39095083624720894,0.35294117647058826,0.4166666666666667,0,0,0.4452459016393442,57.59909247688073,0.42846387341864994
Man City,Crystal Palace,1.18,7.5,13.0,0.8333333333333334,0.5434782608695653,0.8012162051113485,0.47058823529411764,0.5,1,1,0.17999999999999994,57.77909247688073,0.8356316013877286
Reading,Man City,2.3,3.1,3.1,0.9,0.6521739130434783,0.4025974025974026,0.5294117647058824,0.6666666666666666,1,0,-1.0,56.77909247688073,0.4294538194306814
West Ham,Man United,4.5,3.6,1.91,0.6,0.4239130434782609,0.21710713270815574,0.35294117647058826,0.5833333333333334,0,0,0.18551724137931025,56.964609718260036,0.24064710669198122
Bolton,Leicester,1.8,3.4,4.5,0.5,0.7282608695652174,0.5182926829268292,0.29411764705882354,0.4166666666666667,0,1,-1.0,55.964609718260036,0.6239758869726392
Liverpool,Tottenham,1.83,3.25,4.5,0.7999999999999999,0.391304347826087,0.5076802915907315,0.4117647058823529,0.5,0,1,-1.0,54.964609718260036,0.5388252496815941
Charlton,Birmingham,2.2,3.1,3.4,0.5666666666666668,0.4673913043478262,0.4243156199677939,0.35294117647058826,0.4166666666666667,1,0,-1.0,53.964609718260036,0.47162785744405755
Man United,Aston Villa,1.45,4.5,7.0,0.6666666666666666,0.30434782608695654,0.6538661131292164,0.35294117647058826,0.5,0,1,-1.0,52.964609718260036,0.706773713423992
Fulham,Charlton,1.667,3.4,4.5,0.5972222222222222,0.49818840579710155,0.537421011405268,0.4117647058823529,0.4166666666666667,1,1,0.667,53.63160971826004,0.6047251646269298
Wigan,Man City,2.4,3.2,2.87,0.7000000000000001,0.5,0.3866621758167733,0.35294117647058826,0.5833333333333334,1,0,-1.0,52.63160971826004,0.4188706709374736
Middlesbrough,Fulham,1.9,3.25,4.0,0.6666666666666666,0.5434782608695653,0.4855275443510737,0.4117647058823529,0.5,1,1,0.8999999999999999,53.531609718260036,0.5428327052291124
Everton,Man United,2.5,3.4,2.375,0.4666666666666666,0.44565217391304346,0.3586896168795114,0.29411764705882354,0.4166666666666667,0,0,0.3283549783549782,53.859964696615016,0.4029007798040764
West Ham,Portsmouth,2.5,3.25,2.88,0.4666666666666666,0.5434782608695653,0.3791776382418473,0.35294117647058826,0.5,0,0,0.4505709624796084,54.310535659094626,0.4357844644470735
Arsenal,Aston Villa,1.83,3.75,4.2,0.6333333333333333,0.48913043478260876,0.5198277142432793,0.47058823529411764,0.5833333333333334,1,1,0.8300000000000001,55.140535659094624,0.5769402094866016
Chelsea,Fulham,1.3,5.0,12.0,0.7666666666666666,0.6086956521739131,0.7308160779537151,0.4117647058823529,0.5,0,1,-1.0,54.140535659094624,0.7948352555143527
Man City,Brentford,1.18,8.0,13.0,0.7666666666666666,0.4239130434782609,0.8075788165864264,0.47058823529411764,0.5,1,1,0.17999999999999994,54.320535659094624,0.8350081590813799
Tottenham,Bolton,1.29,5.5,10.0,0.7999999999999999,0.6086956521739132,0.7333822254816987,0.47058823529411764,0.5833333333333334,1,1,0.29000000000000004,54.61053565909462,0.7928721293409864
Birmingham,Portsmouth,1.9,3.1,4.33,0.8333333333333334,0.4347826086956522,0.48740014524328246,0.5294117647058824,0.5833333333333334,0,1,-1.0,53.61053565909462,0.5105588405997775
Newcastle,Sunderland,1.95,3.5,4.5,0.7999999999999999,0.6086956521739132,0.5023923444976077,0.47058823529411764,0.5,0,1,-1.0,52.61053565909462,0.5560898933608763
Man City,Leicester,1.44,3.8,7.0,0.7666666666666666,0.7391304347826088,0.6310495350161321,0.5294117647058824,0.5,0,1,-1.0,51.61053565909462,0.7133312653065089
Southampton,West Brom,1.72,3.8,4.75,0.5333333333333333,0.4565217391304348,0.5510440835266821,0.4117647058823529,0.5,1,1,0.72,52.33053565909462,0.6208992154339065
Burnley,Man City,13.0,6.0,1.28,0.3666666666666667,0.20652173913043478,0.07505863956215794,0.23529411764705882,0.5,0,0,0.00219780219780219,52.33273346129242,0.13763146240143678
Everton,Man United,4.5,3.5,1.8,0.5666666666666667,0.4239130434782609,0.208955223880597,0.35294117647058826,0.5,0,0,0.12924528301886773,52.46197874431129,0.23566624236177755
Bolton,Arsenal,4.5,3.8,1.75,0.6,0.29347826086956524,0.2102766798418972,0.23529411764705882,0.3333333333333333,1,0,-1.0,51.46197874431129,0.22760008248381394
Liverpool,West Ham,1.3,6.0,11.0,0.7999999999999999,0.6956521739130435,0.7491486946651532,0.47058823529411764,0.5833333333333334,0,1,-1.0,50.46197874431129,0.8117848832324334
Luton,Sheffield United,1.75,3.75,4.75,0.6666666666666666,0.5108695652173914,0.5449330783938815,0.47058823529411764,0.5833333333333334,0,1,-1.0,49.46197874431129,0.6059767197513957
Liverpool,Man City,2.35,3.6,3.1,0.5333333333333333,0.5217391304347826,0.4147927894443412,0.35294117647058826,0.5,1,0,-1.0,48.46197874431129,0.4698447801790402
Wigan,Bolton,2.3,3.25,3.2,0.6333333333333333,0.5434782608695653,0.41212601545472566,0.35294117647058826,0.5,0,0,0.531782945736434,48.99376169004772,0.4603839529430683
Chelsea,Liverpool,1.83,3.5,4.5,0.6,0.4347826086956522,0.5182625863770978,0.35294117647058826,0.5,0,1,-1.0,47.99376169004772,0.5775133100399329
West Ham,Tottenham,3.8,3.6,2.05,0.5666666666666667,0.33695652173913043,0.2558058925476603,0.4117647058823529,0.5833333333333334,0,0,0.24088495575221214,48.234646645799934,0.2678523289171353
Tottenham,Arsenal,2.05,3.75,3.5,0.6,0.391304347826087,0.4689593568557392,0.47058823529411764,0.6666666666666666,1,1,1.0499999999999998,49.28464664579993,0.5069341840968509
Southampton,Newcastle,1.53,4.0,6.0,0.8333333333333334,0.4021739130434783,0.6106870229007634,0.5294117647058824,0.5833333333333334,1,1,0.53,49.81464664579993,0.6507358549754302
Birmingham,Aston Villa,2.3,3.1,3.1,0.6666666666666666,0.4347826086956522,0.4025974025974026,0.4117647058823529,0.5833333333333334,1,0,-1.0,48.81464664579993,0.42968613115128135
Chelsea,Bolton,1.29,5.5,11.0,0.5666666666666668,0.5760869565217392,0.7397444519166108,0.35294117647058826,0.5,1,1,0.29000000000000004,49.10464664579993,0.812385710120682
QPR,Newcastle,3.4,3.4,2.3,0.5666666666666667,0.4673913043478262,0.2875,0.4117647058823529,0.5,0,0,0.30333333333333323,49.407979979133266,0.312671531973566
Arsenal,Reading,1.5,3.75,7.0,0.7666666666666666,0.7065217391304348,0.6194690265486725,0.47058823529411764,0.5,1,1,0.5,49.907979979133266,0.7009655015483739
Crystal Palace,West Ham,3.1,3.4,2.3,0.7000000000000001,0.5,0.3067869752844252,0.4117647058823529,0.5,0,0,0.30333333333333323,50.2113133124666,0.3260494088758514
Huddersfield,Crystal Palace,3.3,3.1,2.5,0.3666666666666667,0.23913043478260873,0.2954632100648113,0.29411764705882354,0.5,0,0,0.3147321428571428,50.52604545532375,0.31744127833987823
QPR,Arsenal,5.5,4.2,1.57,0.39999999999999997,0.3804347826086957,0.1720368389470114,0.35294117647058826,0.5,1,0,-1.0,49.52604545532375,0.21134817115484378
Man City,Leicester,1.25,7.0,12.0,0.5666666666666668,0.532608695652174,0.7795823665893272,0.47058823529411764,0.5,1,1,0.25,49.77604545532375,0.8336638527163992
West Ham,Crystal Palace,2.15,3.4,3.75,0.5,0.5,0.4533736332118411,0.4117647058823529,0.5,0,1,-1.0,48.77604545532375,0.5136370335197733
Luton,Burnley,2.9,3.0,2.63,0.4166666666666667,0.3315217391304348,0.3258041871412644,0.35294117647058826,0.5,0,0,0.3313499111900533,49.1073953665138,0.3535550117930677
Liverpool,Newcastle,1.33,5.25,9.0,0.6,0.4673913043478262,0.7137192704203014,0.47058823529411764,0.5,1,1,0.33000000000000007,49.4373953665138,0.7771338117279543
Fulham,Chelsea,4.5,3.4,1.8,0.4666666666666666,0.2608695652173913,0.2073170731707317,0.35294117647058826,0.5,0,0,0.11807692307692275,49.55547228959072,0.2262895050165801
Portsmouth,West Ham,2.0,3.2,3.75,0.6666666666666666,0.6956521739130436,0.46332046332046334,0.4117647058823529,0.5,1,1,1.0,50.55547228959072,0.5348819227794548
Bolton,West Ham,2.0,3.25,3.75,0.4666666666666666,0.532608695652174,0.46539379474940334,0.35294117647058826,0.5,1,1,1.0,51.55547228959072,0.538237506030717
Sheffield United,Man City,13.0,8.0,1.17,0.3666666666666667,0.1739130434782609,0.07280080889787664,0.29411764705882354,0.5,0,0,-0.030316248636859444,51.52515604095386,0.13300871865472255
Fulham,Aston Villa,2.1,3.25,3.4,0.6333333333333333,0.3804347826086957,0.44173495902458526,0.35294117647058826,0.5833333333333334,0,0,0.5785714285714283,52.10372746952529,0.4759208254244873
Middlesbrough,Aston Villa,2.5,3.4,2.75,0.7333333333333334,0.5652173913043479,0.37815975733063706,0.47058823529411764,0.5833333333333334,0,0,0.4443089430894309,52.54803641261472,0.407802082921673
Tottenham,Bournemouth,1.53,4.33,7.0,0.5333333333333333,0.7391304347826088,0.6361646262244228,0.35294117647058826,0.5,1,1,0.53,53.07803641261472,0.7422013709316035
Man United,Sunderland,1.25,5.5,13.0,0.7333333333333334,0.6630434782608696,0.7556142668428005,0.4117647058823529,0.5833333333333334,1,1,0.25,53.32803641261472,0.8195251817482497
Middlesbrough,Newcastle,2.4,3.2,2.87,0.7000000000000001,0.47826086956521746,0.3866621758167733,0.4117647058823529,0.5,0,0,0.43736408566721563,53.765400498281934,0.41323239868236716
West Ham,Tottenham,2.1,3.7,3.25,0.5666666666666667,0.32608695652173914,0.45172802404207363,0.35294117647058826,0.5,0,0,0.6437050359712233,54.40910553425316,0.4872386226343971
Everton,Chelsea,4.33,4.2,1.7,0.36666666666666664,0.36956521739130443,0.21843546363997918,0.23529411764705882,0.4166666666666667,1,0,-1.0,53.40910553425316,0.25712093850885936
Tottenham,QPR,1.44,4.33,7.5,0.7333333333333334,0.5978260869565218,0.6559254456657416,0.47058823529411764,0.5833333333333334,1,1,0.43999999999999995,53.849105534253155,0.7283588537971856
Aston Villa,Sunderland,2.2,3.25,3.4,0.5666666666666667,0.532608695652174,0.43029595015576316,0.29411764705882354,0.5,0,0,0.5785714285714283,54.427676962824584,0.4900155832193168
Man City,West Ham,2.25,3.2,3.1,0.5,0.4239130434782609,0.41170367296119526,0.29411764705882354,0.5,1,0,-1.0,53.427676962824584,0.46014311720107653
Portsmouth,Man United,4.8,3.4,1.8,0.4666666666666666,0.3586956521739131,0.1969111969111969,0.35294117647058826,0.5,0,0,0.11807692307692275,53.545753885901505,0.22596497123694015
Liverpool,Norwich,1.1,9.0,23.0,0.8666666666666667,0.6847826086956522,0.8546655656482247,0.5294117647058824,0.6666666666666666,1,1,0.10000000000000009,53.645753885901506,0.8732658580330058
Liverpool,Norwich,1.4,4.0,9.0,0.888888888888889,0.6956521739130436,0.6642066420664207,0.4117647058823529,0.5,1,1,0.3999999999999999,54.045753885901505,0.7371893531972566
Man United,Crystal Palace,1.22,7.0,16.0,0.7333333333333334,0.5,0.7996572897329717,0.47058823529411764,0.5833333333333334,1,1,0.21999999999999997,54.2657538859015,0.8365668556043157
Brighton,Leicester,2.7,3.2,2.75,0.6,0.3804347826086957,0.3539111200482606,0.35294117647058826,0.5,1,0,-1.0,53.2657538859015,0.37539969163889675
West Brom,Huddersfield,1.95,3.29,4.75,0.5333333333333333,0.4021739130434783,0.49919343246394404,0.35294117647058826,0.5,0,1,-1.0,52.2657538859015,0.5567888422021042
Wolves,West Brom,2.1,3.4,3.5,0.5,0.30434782608695654,0.4509283819628648,0.35294117647058826,0.5833333333333334,1,0,-1.0,51.2657538859015,0.4895620641374738
Chelsea,Nott'm Forest,1.5,4.5,6.0,0.5666666666666667,0.4673913043478261,0.631578947368421,0.29411764705882354,0.5,0,1,-1.0,50.2657538859015,0.7111771272769826
Newcastle,Everton,2.1,3.2,3.5,0.5,0.44565217391304346,0.44321329639889195,0.35294117647058826,0.5,1,0,-1.0,49.2657538859015,0.4977350655237827
Everton,Man United,5.0,3.4,1.72,0.5666666666666668,0.1739130434782609,0.18595777155939963,0.35294117647058826,0.5,0,0,0.0850781249999999,49.350832010901506,0.19597292608989567
West Ham,Southampton,1.65,4.0,5.0,0.6333333333333333,0.27173913043478265,0.5738880918220947,0.47058823529411764,0.6666666666666666,1,1,0.6499999999999999,50.000832010901505,0.6139501500167286
